,label,userID
1676,0,U9984
1677,0,U7291
1678,0,U8578
1679,0,U1017
1680,0,U10219
1681,0,U5752
1682,0,U9305
1683,0,U9654
1684,0,U752
1685,0,U9230
1686,0,U8652
1687,0,U5942
1688,0,U3228
1689,0,U2482
1690,0,U4368
1691,0,U10346
1692,0,U4903
1693,0,U4557
1694,0,U3054
1695,0,U2756
1696,0,U1519
1697,0,U618
1698,0,U5231
1699,0,U3081
1700,0,U6871
1701,0,U2004
1702,0,U7282
1703,0,U5804
1704,0,U3851
1705,0,U4783
1706,0,U9187
1707,0,U4051
1708,0,U6540
1709,0,U5907
1710,0,U1896
1711,0,U7130
1712,0,U19
1713,0,U8488
1714,0,U5697
1715,0,U9214
1716,0,U10047
1717,0,U9887
1718,0,U10225
1719,0,U5889
1720,0,U4862
1721,0,U6863
1722,0,U5097
1723,0,U3962
1724,0,U104
1725,0,U5709
1726,0,U3782
1727,0,U5277
1728,0,U9927
1729,0,U7167
1730,0,U4435
1731,0,U5865
1732,0,U6124
1733,0,U7476
1734,0,U3056
1735,0,U5204
1736,0,U5933
1737,0,U7885
1738,0,U5662
1739,0,U159
1740,0,U4240
1741,0,U9560
1742,0,U9421
1743,0,U4079
1744,0,U7159
1745,0,U3692
1746,0,U5342
1747,0,U8068
1748,0,U10211
1749,0,U7117
1750,0,U7026
1751,0,U8250
1752,0,U6862
1753,0,U7886
1754,1,U4585
1755,1,U5687
1756,0,U6587
1757,1,U6978
1758,1,U2055
1759,1,U7160
1760,0,U8963
1761,0,U10196
1762,1,U2600
1763,0,U3003
1764,1,U904
1765,1,U5466
1766,0,U8845
1767,0,U8703
1768,1,U7562
1769,1,U5926
1770,0,U1187
1771,0,U5297
1772,1,U6503
1773,1,U2594
1774,0,U6264
1775,0,U7626
1776,1,U2117
1777,1,U1580
1778,0,U6437
1779,1,U2873
1780,0,U2539
1781,0,U5248
1782,1,U4505
1783,0,U7482
1784,1,U5045
1785,0,U9336
1786,1,U6306
1787,1,U2521
1788,1,U4190
1789,0,U4554
1790,1,U6090
1791,0,U9794
1792,0,U9206
1793,1,U9440
1794,1,U7608
1795,0,U7559
1796,0,U9716
1797,0,U3970
1798,0,U2735
1799,1,U5805
1800,1,U3227
1801,1,U8180
1802,0,U6730
1803,1,U197
1804,1,U6847
1805,0,U9016
1806,1,U2808
1807,0,U8211
1808,0,U8601
1809,1,U10364
1810,1,U10316
1811,0,U3775
1812,1,U6495
1813,0,U9652
1814,0,U5001
1815,0,U9570
1816,1,U6593
1817,0,U3113
1818,1,U6773
1819,1,U7613
1820,1,U5575
1821,0,U6973
1822,1,U4842
1823,0,U6203
1824,1,U6828
1825,1,U4078
1826,1,U9817
1827,0,U8530
1828,1,U5876
1829,1,U2284
1830,0,U7133
1831,1,U10210
1832,1,U6192
1833,0,U3064
1834,1,U6890
1835,0,U8979
1836,1,U5164
1837,0,U7000
1838,0,U5696
1839,1,U1010
1840,1,U2101
1841,1,U2489
1842,0,U7615
1843,0,U8736
1844,0,U8555
1845,1,U9679
1846,1,U8719
1847,1,U4796
1848,0,U8089
1849,1,U10134
1850,0,U1309
1851,1,U3629
1852,0,U6768
1853,1,U1812
1854,0,U5831
1855,0,U9181
1856,1,U2271
1857,0,U9632
1858,1,U8903
1859,1,U7429
1860,0,U2928
1861,1,U852
1862,0,U3838
1863,1,U3017
1864,0,U9256
1865,1,U1973
1866,0,U7007
1867,1,U834
1868,0,U4828
1869,1,U6487
1870,0,U2914
1871,1,U6276
1872,0,U6946
1873,1,U1865
1874,0,U7232
1875,1,U5802
1876,0,U3759
1877,1,U7809
1878,0,U5239
1879,1,U5720
1880,1,U6606
1881,0,U7680
1882,1,U2388
1883,0,U537
1884,0,U3477
1885,1,U2432
1886,0,U6364
1887,1,U4866
1888,1,U134
1889,0,U1101
1890,1,U480
1891,0,U7405
1892,0,U5639
1893,0,U9347
1894,1,U7523
1895,1,U6776
1896,1,U906
1897,0,U7774
1898,1,U3010
1899,0,U7411
1900,1,U5110
1901,0,U6572
1902,1,U1566
1903,0,U7917
1904,1,U6881
1905,0,U9921
1906,1,U6869
1907,1,U5216
1908,1,U6956
1909,0,U9175
1910,0,U7990
1911,1,U9279
1912,0,U5748
1913,0,U8970
1914,1,U1495
1915,1,U5883
1916,0,U8462
1917,1,U3785
1918,0,U2514
1919,1,U6589
1920,0,U10230
1921,1,U6744
1922,1,U5379
1923,1,U6853
1924,0,U7463
1925,1,U7669
1926,0,U10120
1927,1,U521
1928,0,U780
1929,1,U9277
1930,0,U9216
1931,1,U9693
1932,0,U6401
1933,1,U9445
1934,1,U8022
1935,0,U1109
1936,1,U679
1937,0,U9687
1938,0,U4195
1939,1,U6639
1940,0,U9039
1941,1,U7767
1942,1,U8458
1943,0,U6943
1944,1,U4058
1945,0,U3967
1946,1,U8050
1947,0,U1702
1948,1,U7220
1949,0,U4772
1950,1,U4397
1951,0,U2593
1952,1,U5761
1953,0,U6868
1954,1,U4103
1955,1,U4986
1956,0,U8442
1957,0,U9241
1958,1,U4019
1959,0,U6992
1960,1,U5880
1961,0,U1892
1962,1,U3655
1963,0,U8653
1964,1,U4759
1965,1,U1334
1966,0,U3949
1967,0,U5292
1968,1,U7775
1969,0,U7492
1970,0,U770
1971,1,U589
1972,0,U117
1973,1,U1958
1974,0,U9517
1975,1,U6713
1976,1,U1229
1977,0,U6637
1978,0,U5213
1979,1,U9024
1980,1,U9768
1981,1,U51
1982,0,U8628
1983,1,U7275
1984,0,U9269
1985,0,U7036
1986,1,U8447
1987,0,U6867
1988,1,U4196
1989,1,U3464
1990,0,U5229
1991,1,U6142
1992,1,U2337
1993,1,U3374
1994,0,U6309
1995,1,U2335
1996,0,U7004
1997,1,U5285
1998,0,U6372
1999,1,U5459
2000,0,U5885
2001,1,U150
2002,0,U5743
2003,1,U3809
2004,0,U9238
2005,1,U346
2006,0,U2731
2007,1,U7292
2008,0,U8823
2009,1,U9057
2010,0,U5950
2011,1,U6757
2012,0,U7752
2013,1,U7409
2014,0,U4675
2015,1,U7791
2016,0,U8189
2017,1,U5611
2018,1,U6095
2019,0,U5783
2020,1,U320
2021,1,U1246
2022,0,U1193
2023,1,U9507
2024,1,U7581
2025,1,U5757
2026,1,U7134
2027,1,U683
2028,1,U7830
2029,0,U6754
2030,1,U6901
2031,0,U8684
2032,1,U1749
2033,0,U5728
2034,1,U6482
2035,0,U6411
2036,0,U6496
2037,1,U6672
2038,1,U7991
2039,1,U526
2040,1,U2372
2041,0,U8969
2042,1,U5218
2043,1,U9938
2044,0,U6807
2045,1,U2462
2046,0,U2988
2047,0,U5939
2048,1,U496
2049,0,U2086
2050,0,U9253
2051,1,U6569
2052,0,U8989
2053,1,U2937
2054,1,U6837
2055,0,U6583
2056,0,U7093
2057,1,U7012
2058,1,U4798
2059,1,U1185
2060,0,U9035
2061,0,U7448
2062,1,U6128
2063,0,U6065
2064,0,U5537
2065,1,U5936
2066,1,U915
2067,1,U4223
2068,0,U8751
2069,1,U6911
2070,0,U8754
2071,1,U3031
2072,0,U7171
2073,1,U1668
2074,1,U4044
2075,1,U4697
2076,1,U1625
2077,0,U3384
2078,1,U1210
2079,1,U6835
2080,0,U9933
2081,1,U9808
2082,1,U4886
2083,0,U6255
2084,0,U5955
2085,0,U10168
2086,1,U4884
2087,1,U6736
2088,0,U2843
2089,1,U9011
2090,0,U3252
2091,1,U2519
2092,0,U7605
2093,1,U7327
2094,0,U1450
2095,1,U8257
2096,1,U2725
2097,0,U516
2098,1,U8848
2099,0,U8781
2100,1,U2049
2101,1,U3953
2102,0,U4535
2103,1,U4220
2104,0,U4780
2105,1,U9322
2106,0,U7484
2107,0,U8855
2108,1,U7706
2109,1,U843
2110,0,U4640
2111,1,U673
2112,0,U6132
2113,0,U9349
2114,0,U5977
2115,1,U10220
2116,1,U9019
2117,1,U6866
2118,0,U4938
2119,0,U2950
2120,1,U1946
2121,1,U7824
2122,1,U5211
2123,1,U338
2124,0,U7314
2125,0,U153
2126,1,U9727
2127,1,U5944
2128,0,U7741
2129,1,U6838
2130,0,U7521
2131,0,U10315
2132,1,U5209
2133,0,U9374
2134,0,U8389
2135,0,U5330
2136,0,U8522
2137,0,U8040
2138,0,U2314
2139,0,U8682
2140,0,U6644
2141,0,U5446
2142,0,U9800
2143,0,U817
2144,0,U1534
2145,0,U600
2146,0,U4185
2147,0,U2323
2148,0,U3076
2149,0,U7158
2150,0,U617
2151,0,U1368
2152,0,U9368
2153,0,U7637
2154,0,U9881
2155,0,U7047
2156,0,U4492
2157,0,U773
2158,0,U8512
2159,0,U4283
2160,0,U8631
2161,0,U7122
2162,0,U2160
2163,0,U9870
2164,0,U1694
2165,0,U7071
2166,0,U5093
2167,0,U6331
2168,0,U6260
2169,0,U9417
2170,0,U8664
2171,0,U5227
2172,0,U287
2173,0,U8395
2174,0,U1998
2175,0,U8469
2176,0,U3371
2177,0,U10428
2178,0,U5706
2179,0,U9116
2180,0,U604
2181,0,U945
2182,0,U5542
2183,0,U9084
2184,0,U7111
2185,0,U4313
2186,0,U2471
2187,0,U325
2188,0,U6210
2189,0,U6532
2190,0,U7259
2191,0,U5582
2192,0,U9707
2193,0,U1994
2194,0,U7262
2195,0,U2965
2196,0,U4347
2197,0,U5392
2198,0,U592
2199,0,U8010
2200,0,U4795
2201,0,U3597
2202,0,U1488
2203,0,U4520
2204,0,U9981
2205,0,U10186
2206,0,U3686
2207,0,U6521
2208,0,U3350
2209,0,U6599
2210,0,U5473
2211,0,U7067
2212,0,U1789
2213,0,U9601
2214,0,U2309
2215,0,U1507
2216,0,U6479
2217,0,U10158
2218,0,U6735
2219,0,U4011
2220,0,U4968
2221,0,U2889
2222,0,U7802
2223,0,U9542
2224,0,U6953
2225,0,U3001
2226,0,U3811
2227,0,U5181
2228,0,U9471
2229,0,U1937
2230,0,U7707
2231,0,U2051
2232,0,U7048
2233,0,U2202
2234,0,U4681
2235,0,U1454
2236,0,U7475
2237,0,U6875
2238,0,U8161
2239,0,U10261
2240,0,U9209
2241,1,U6438
2242,0,U9340
2243,0,U8518
2244,1,U8434
2245,1,U7217
2246,1,U2553
2247,1,U36
2248,1,U3319
2249,0,U9476
2250,1,U4686
2251,0,U9945
2252,1,U2030
2253,0,U5512
2254,0,U7157
2255,1,U8748
2256,1,U678
2257,0,U2569
2258,1,U882
2259,0,U206
2260,1,U10127
2261,0,U7561
2262,1,U5491
2263,1,U896
2264,0,U9384
2265,0,U5498
2266,1,U4910
2267,1,U2347
2268,1,U4321
2269,0,U6709
2270,1,U3424
2271,0,U8187
2272,1,U3314
2273,0,U7904
2274,1,U9613
2275,0,U8657
2276,1,U5486
2277,0,U2531
2278,1,U5280
2279,1,U4509
2280,0,U9556
2281,1,U8842
2282,0,U8763
2283,1,U3290
2284,0,U10197
2285,1,U5159
2286,0,U4123
2287,1,U3791
2288,1,U7266
2289,0,U441
2290,0,U8347
2291,1,U7020
2292,1,U7603
2293,0,U24
2294,1,U4864
2295,0,U7477
2296,0,U7529
2297,1,U10440
2298,0,U5314
2299,0,U8297
2300,0,U9224
2301,0,U2325
2302,1,U7173
2303,0,U9950
2304,1,U2385
2305,1,U1641
2306,1,U8041
2307,1,U776
2308,0,U8913
2309,1,U6831
2310,0,U8862
2311,1,U4757
2312,1,U9412
2313,0,U8580
2314,0,U7080
2315,0,U8870
2316,1,U3562
2317,0,U5893
2318,0,U8474
2319,1,U2351
2320,0,U3721
2321,1,U3286
2322,0,U5857
2323,0,U9321
2324,1,U9473
2325,0,U6014
2326,0,U8879
2327,1,U2342
2328,1,U4222
2329,1,U5096
2330,0,U7865
2331,0,U9050
2332,1,U6289
2333,0,U9377
2334,1,U531
2335,1,U8780
2336,1,U6939
2337,1,U7444
2338,1,U7836
2339,1,U4942
2340,0,U8111
2341,0,U4687
2342,1,U1009
2343,0,U3820
2344,0,U2546
2345,1,U4854
2346,1,U1974
2347,0,U9924
2348,0,U4975
2349,1,U3653
2350,1,U7742
2351,0,U5991
2352,1,U5501
2353,0,U9131
2354,0,U6181
2355,1,U8837
2356,0,U9851
2357,1,U3183
2358,1,U124
2359,1,U647
2360,0,U759
2361,1,U9163
2362,0,U8918
2363,1,U6630
2364,0,U6490
2365,1,U3815
2366,0,U5544
2367,1,U8584
2368,0,U10193
2369,1,U2084
2370,0,U3136
2371,0,U9316
2372,0,U5439
2373,1,U5990
2374,1,U4550
2375,1,U2554
2376,0,U5441
2377,1,U6545
2378,1,U3367
2379,0,U6608
2380,0,U9724
2381,0,U7042
2382,1,U6972
2383,1,U1329
2384,1,U8634
2385,0,U8346
2386,1,U3381
2387,0,U9925
2388,1,U3460
2389,0,U4417
2390,0,U8470
2391,1,U6904
2392,1,U7194
2393,1,U6748
2394,0,U6751
2395,0,U7368
2396,1,U1536
2397,0,U10319
2398,0,U9702
2399,1,U7675
2400,0,U5610
2401,1,U1462
2402,1,U9135
2403,1,U3200
2404,0,U10355
2405,1,U386
2406,1,U7642
2407,0,U8081
2408,0,U8352
2409,1,U8620
2410,1,U5580
2411,0,U10125
2412,0,U4460
2413,1,U1216
2414,1,U8942
2415,0,U4192
2416,0,U4644
2417,1,U8406
2418,1,U663
2419,0,U9774
2420,1,U8701
2421,0,U8704
2422,1,U10322
2423,0,U10409
2424,1,U405
2425,0,U6477
2426,1,U1769
2427,0,U2638
2428,1,U5138
2429,0,U4045
2430,1,U8078
2431,0,U4301
2432,1,U4113
2433,0,U9795
2434,1,U6870
2435,0,U10146
2436,1,U1727
2437,1,U693
2438,0,U8154
2439,0,U10141
2440,1,U5670
2441,0,U7399
2442,0,U9630
2443,0,U9191
2444,1,U856
2445,1,U5028
2446,1,U8125
2447,1,U9905
2448,0,U2008
2449,1,U6049
2450,0,U5969
2451,1,U8847
2452,0,U8103
2453,1,U6475
2454,1,U8396
2455,0,U6602
2456,0,U10076
2457,1,U1459
2458,0,U838
2459,1,U9456
2460,0,U1530
2461,1,U3755
2462,0,U6902
2463,0,U7439
2464,1,U7722
2465,1,U4286
2466,0,U5874
2467,1,U808
2468,0,U7841
2469,0,U6063
2470,1,U7743
2471,1,U7756
2472,1,U7324
2473,0,U10226
2474,1,U1053
2475,0,U701
2476,1,U1377
2477,0,U7175
2478,0,U9484
2479,0,U9587
2480,0,U9796
2481,0,U8375
2482,1,U2396
2483,1,U4691
2484,1,U8770
2485,0,U7567
2486,1,U5834
2487,1,U9140
2488,1,U2006
2489,1,U6883
2490,1,U4095
2491,0,U5282
2492,1,U6861
2493,0,U7339
2494,0,U3066
2495,1,U6932
2496,1,U8155
2497,0,U5825
2498,1,U9947
2499,0,U709
2500,1,U4026
2501,0,U5764
2502,1,U6841
2503,1,U1423
2504,1,U1319
2505,1,U6412
2506,0,U6458
2507,0,U2587
2508,1,U6839
2509,1,U4665
2510,0,U4848
2511,1,U7264
2512,1,U2576
2513,0,U7618
2514,1,U9362
2515,0,U7374
2516,1,U8506
2517,0,U10363
2518,1,U2070
2519,0,U188
2520,1,U8099
2521,0,U5025
2522,1,U6836
2523,0,U8774
2524,1,U809
2525,0,U1615
2526,0,U8646
2527,1,U5329
2528,1,U8582
2529,0,U6082
2530,0,U10447
2531,1,U4402
2532,1,U2226
2533,0,U4893
2534,1,U6153
2535,0,U3724
2536,1,U1618
2537,0,U2203
2538,0,U6395
2539,1,U6834
2540,1,U2741
2541,1,U7002
2542,1,U5870
2543,1,U6762
2544,0,U2967
2545,0,U3908
2546,1,U2547
2547,0,U6985
2548,1,U5620
2549,0,U3641
2550,1,U6149
2551,0,U5078
2552,1,U5695
2553,0,U2961
2554,1,U4926
2555,1,U5017
2556,0,U7005
2557,1,U5114
2558,1,U3170
2559,0,U9888
2560,1,U5063
2561,0,U9069
2562,0,U6885
2563,1,U10001
2564,1,U4658
2565,0,U5845
2566,1,U3491
2567,0,U1033
2568,1,U781
2569,0,U7089
2570,0,U6443
2571,1,U2231
2572,1,U4662
2573,1,U4744
2574,0,U2858
2575,1,U5066
2576,0,U4934
2577,1,U9650
2578,0,U4689
2579,1,U4344
2580,0,U7933
2581,1,U7180
2582,0,U2697
2583,1,U2665
2584,0,U5827
2585,1,U865
2586,0,U6649
2587,1,U4356
2588,0,U4902
2589,1,U8838
2590,1,U6146
2591,0,U5487
2592,1,U3029
2593,0,U2134
2594,1,U3846
2595,0,U2763
2596,1,U1562
2597,0,U7469
2598,1,U1060
2599,0,U7532
2600,1,U795
2601,0,U3293
2602,1,U7039
2603,0,U5766
2604,1,U1883
2605,0,U839
2606,1,U510
2607,0,U567
2608,1,U1842
2609,1,U5173
2610,0,U8091
2611,1,U6683
2612,0,U4565
2613,1,U7350
2614,0,U4059
2615,0,U7763
2616,0,U5452
2617,1,U7119
2618,1,U5997
2619,0,U9071
2620,1,U8414
2621,1,U5489
2622,0,U4894
2623,1,U1621
2624,0,U7400
2625,1,U6517
2626,1,U2244
2627,0,U2968
2628,0,U10173
2629,1,U5714
2630,1,U7663
2631,0,U6774
2632,1,U7616
2633,0,U4310
2634,1,U10298
2635,0,U115
2636,1,U1857
2637,1,U9466
2638,0,U7574
2639,0,U121
2640,1,U8753
2641,0,U7428
2642,1,U1339
2643,0,U1373
2644,1,U3088
2645,1,U5769
2646,0,U9711
2647,1,U1809
2648,0,U3245
2649,0,U2543
2650,1,U3193
2651,1,U639
2652,0,U8702
2653,1,U712
2654,0,U4537
2655,1,U570
2656,0,U1320
2657,1,U5167
2658,0,U3881
2659,1,U305
2660,1,U8492
2661,1,U6356
2662,0,U8196
2663,1,U1701
2664,0,U2206
2665,1,U9589
2666,0,U2515
2667,1,U8729
2668,1,U7550
2669,0,U4294
2670,0,U9127
2671,1,U2674
2672,1,U1707
2673,0,U6643
2674,1,U2238
2675,0,U2305
2676,1,U8308
2677,0,U9379
2678,1,U6657
2679,0,U6801
2680,1,U3560
2681,1,U491
2682,0,U2089
2683,0,U9843
2684,0,U5371
2685,1,U7500
2686,0,U1510
2687,1,U5496
2688,1,U7765
2689,1,U7727
2690,0,U4790
2691,0,U7420
2692,1,U8118
2693,1,U9737
2694,1,U5888
2695,0,U6843
2696,0,U9058
2697,1,U8046
2698,0,U5890
2699,1,U7738
2700,1,U577
2701,0,U3437
2702,0,U6068
2703,1,U6448
2704,1,U4341
2705,1,U507
2706,0,U5344
2707,1,U8508
2708,0,U8872
2709,1,U7276
2710,0,U4410
2711,1,U6399
2712,1,U4871
2713,1,U1872
2714,0,U7506
2715,0,U2154
2716,1,U5792
2717,0,U8413
2718,1,U815
2719,0,U8012
2720,1,U748
2721,1,U4176
2722,0,U5201
2723,1,U3072
2724,0,U10059
2725,1,U3473
2726,0,U6328
2727,0,U6317
2728,1,U1967
2729,1,U6460
2730,0,U9046
2731,1,U907
2732,0,U7502
2733,1,U9586
2734,0,U10060
2735,1,U5816
2736,0,U8803
2737,0,U9339
2738,1,U6274
2739,0,U8869
2740,0,U7998
2741,1,U9146
2742,1,U5983
2743,1,U7890
2744,0,U10231
2745,1,U5673
2746,0,U5663
2747,1,U9174
2748,0,U4584
2749,1,U2737
2750,0,U9398
2751,1,U5887
2752,0,U9160
2753,1,U2048
2754,0,U1847
2755,1,U3489
2756,0,U6808
2757,1,U4874
2758,0,U7334
2759,0,U7125
2760,1,U6586
2761,1,U10217
2762,0,U5502
2763,1,U3559
2764,0,U7926
2765,1,U1767
2766,0,U6641
2767,1,U1964
2768,0,U6998
2769,1,U6270
2770,0,U4450
2771,1,U1577
2772,1,U2677
2773,0,U9962
2774,0,U4843
2775,1,U4593
2776,0,U6594
2777,1,U1839
2778,0,U2229
2779,1,U6726
2780,0,U9515
2781,0,U6947
2782,0,U8465
2783,0,U9538
2784,0,U9588
2785,1,U1455
2786,1,U9395
2787,1,U4885
2788,1,U1162
2789,1,U4762
2790,0,U8186
2791,1,U638
2792,0,U8920
2793,1,U1179
2794,1,U8035
2795,0,U6183
2796,1,U5366
2797,1,U8112
2798,0,U8491
2799,0,U5171
2800,1,U9000
2801,0,U5156
2802,1,U9453
2803,1,U664
2804,1,U5409
2805,0,U37
2806,1,U1384
2807,0,U5021
2808,1,U4878
2809,0,U4393
2810,1,U572
2811,0,U5142
2812,1,U5433
2813,1,U1164
2814,0,U3922
2815,1,U1684
2816,0,U2168
2817,0,U9100
2818,0,U9152
2819,0,U6280
2820,1,U1116
2821,1,U978
2822,1,U7486
2823,0,U8479
2824,1,U7340
2825,1,U4784
2826,0,U6763
2827,1,U2105
2828,0,U4629
2829,0,U8299
2830,0,U8579
2831,1,U8188
2832,0,U5299
2833,1,U4636
2834,1,U6002
2835,0,U8430
2836,1,U9957
2837,1,U10103
2838,0,U5688
2839,1,U3101
2840,0,U9583
2841,1,U8084
2842,0,U1936
2843,1,U6346
2844,0,U4436
2845,0,U1263
2846,1,U4343
2847,1,U6877
2848,1,U9861
2849,0,U9461
2850,1,U9382
2851,1,U2005
2852,0,U8029
2853,0,U8167
2854,0,U5713
2855,1,U6876
2856,1,U10140
2857,0,U9634
2858,1,U4379
2859,0,U8449
2860,0,U8274
2861,1,U10286
2862,1,U6699
2863,0,U444
2864,0,U8826
2865,1,U6865
2866,1,U4779
2867,0,U8762
2868,0,U2320
2869,1,U9616
2870,1,U9061
2871,0,U3566
2872,1,U5331
2873,0,U9402
2874,1,U6366
2875,0,U4446
2876,1,U5283
2877,0,U2700
2878,1,U7347
2879,0,U8115
2880,1,U4768
2881,1,U6777
2882,0,U3709
2883,0,U1766
2884,0,U8977
2885,1,U435
2886,1,U6715
2887,0,U10136
2888,1,U10
2889,0,U4198
2890,1,U2936
2891,0,U4876
2892,1,U7713
2893,0,U8140
2894,1,U3019
2895,0,U9254
2896,1,U1672
2897,0,U3349
2898,0,U10046
2899,1,U5514
2900,1,U7281
2901,0,U4657
2902,1,U3948
2903,1,U2636
2904,0,U10209
2905,1,U7901
2906,0,U10139
2907,1,U2644
2908,0,U6308
2909,1,U3591
2910,1,U6872
2911,0,U2298
2912,1,U7460
2913,1,U43
2914,0,U7366
2915,0,U8697
2916,1,U4880
2917,0,U10030
2918,1,U7526
2919,0,U2648
2920,1,U3914
2921,0,U1155
2922,1,U6481
2923,0,U2833
2924,1,U5970
2925,0,U412
2926,0,U8546
2927,1,U271
2928,1,U8948
2929,0,U10415
2930,1,U6565
2931,0,U1491
2932,1,U4421
2933,0,U7905
2934,1,U8137
2935,0,U2613
2936,0,U9787
2937,1,U4821
2938,1,U8760
2939,0,U5836
2940,1,U4984
2941,0,U6500
2942,1,U6846
2943,0,U2361
2944,1,U6915
2945,0,U9974
2946,1,U2703
2947,1,U7769
2948,0,U4996
2949,1,U5484
2950,1,U2296
2951,0,U5304
2952,0,U8371
2953,0,U1349
2954,1,U3837
2955,1,U4114
2956,0,U3546
2957,1,U4954
2958,0,U8132
2959,1,U1977
2960,0,U9988
2961,1,U4234
2962,0,U4287
2963,1,U5988
2964,1,U5161
2965,0,U7785
2966,0,U1676
2967,1,U1277
2968,0,U3323
2969,1,U1540
2970,0,U1956
2971,1,U4033
2972,1,U6844
2973,1,U1520
2974,1,U375
2975,0,U4142
2976,0,U7915
2977,1,U8105
2978,0,U4443
2979,1,U4226
2980,1,U2918
2981,0,U3638
2982,1,U1424
2983,0,U4449
2984,1,U6864
2985,0,U9029
2986,0,U6624
2987,1,U6109
2988,1,U1675
2989,0,U9790
2990,1,U8461
2991,0,U2856
2992,0,U8135
2993,1,U10031
2994,1,U1851
2995,0,U7038
2996,1,U5796
2997,0,U8066
2998,1,U9990
2999,1,U2826
3000,0,U6668
3001,1,U5577
3002,1,U7222
3003,0,U9977
3004,1,U2276
3005,0,U7294
3006,1,U9112
3007,0,U7498
3008,1,U3414
3009,0,U6688
3010,1,U5098
3011,0,U6463
3012,1,U9299
3013,1,U2038
3014,0,U8638
3015,0,U8990
3016,0,U667
3017,1,U5080
3018,1,U1886
3019,0,U523
3020,1,U6369
3021,0,U920
3022,1,U3636
3023,0,U6271
3024,1,U10305
3025,0,U5200
3026,1,U2334
3027,0,U1565
3028,1,U7454
3029,0,U2297
3030,1,U3992
3031,0,U6155
3032,1,U279
3033,0,U8637
3034,1,U594
3035,1,U6217
3036,0,U2179
3037,1,U1100
3038,1,U8929
3039,0,U2682
3040,1,U5015
3041,0,U6859
3042,1,U5852
3043,0,U8899
3044,0,U784
3045,0,U7434
3046,1,U8051
3047,1,U7423
3048,1,U8368
3049,0,U5128
3050,0,U7800
3051,1,U7725
3052,1,U2326
3053,0,U3860
3054,1,U7583
3055,0,U1460
3056,1,U4141
3057,0,U3074
3058,1,U2198
3059,0,U5257
3060,1,U6398
3061,0,U6456
3062,1,U3194
3063,1,U6493
3064,0,U8366
3065,1,U1257
3066,1,U2128
3067,1,U1541
3068,0,U10432
3069,0,U1238
3070,1,U1535
3071,0,U9595
3072,1,U4088
3073,0,U1254
3074,1,U893
3075,1,U4447
3076,1,U662
3077,0,U1405
3078,1,U8075
3079,0,U4743
3080,1,U5558
3081,0,U7715
3082,1,U4626
3083,0,U3166
3084,1,U7208
3085,0,U698
3086,1,U3199
3087,0,U249
3088,1,U581
3089,1,U5140
3090,0,U7110
3091,0,U789
3092,0,U8500
3093,0,U3486
3094,1,U2544
3095,1,U8739
3096,1,U1868
3097,0,U8410
3098,0,U4369
3099,1,U5872
3100,1,U5118
3101,0,U6042
3102,1,U6914
3103,0,U9553
3104,0,U9667
3105,1,U6115
3106,1,U937
3107,0,U272
3108,1,U4609
3109,0,U4872
3110,1,U5781
3111,0,U9568
3112,1,U8834
3113,1,U8309
3114,0,U2467
3115,1,U7263
3116,0,U3703
3117,1,U443
3118,0,U3814
3119,1,U6945
3120,0,U199
3121,1,U1355
3122,0,U6898
3123,1,U2129
3124,0,U415
3125,1,U4676
3126,1,U6562
3127,0,U7576
3128,1,U9970
3129,1,U1724
3130,0,U670
3131,1,U1038
3132,0,U2234
3133,1,U1554
3134,1,U4406
3135,1,U1366
3136,0,U5806
3137,1,U1986
3138,0,U2438
3139,0,U8585
3140,1,U7855
3141,0,U7548
3142,1,U1654
3143,1,U4448
3144,0,U631
3145,1,U4359
3146,0,U9666
3147,1,U6454
3148,0,U3869
3149,1,U157
3150,0,U10010
3151,1,U6669
3152,1,U804
3153,0,U8307
3154,1,U2115
3155,1,U4300
3156,0,U3315
3157,1,U3103
3158,0,U2035
3159,1,U5784
3160,0,U501
3161,1,U3232
3162,0,U559
3163,1,U2225
3164,0,U8348
3165,1,U10330
3166,0,U4973
3167,1,U7587
3168,0,U4020
3169,0,U6618
3170,1,U5482
3171,1,U8551
3172,0,U3694
3173,0,U3534
3174,0,U3946
3175,1,U2548
3176,1,U231
3177,1,U3487
3178,0,U7789
3179,0,U5266
3180,1,U5961
3181,1,U2427
3182,0,U6812
3183,1,U4134
3184,0,U7331
3185,1,U5507
3186,1,U2375
3187,0,U7097
3188,1,U1085
3189,0,U203
3190,1,U3104
3191,0,U1820
3192,1,U349
3193,0,U8550
3194,1,U7582
3195,1,U3525
3196,0,U9844
3197,1,U5510
3198,1,U2952
3199,0,U3247
3200,1,U5339
3201,1,U666
3202,0,U341
3203,1,U3008
3204,1,U1840
3205,0,U9114
3206,1,U818
3207,1,U1429
3208,0,U4754
3209,1,U8147
3210,1,U3157
3211,0,U2825
3212,1,U4144
3213,1,U3543
3214,0,U3335
3215,1,U6918
3216,1,U2983
3217,1,U2125
3218,0,U2721
3219,1,U108
3220,1,U4540
3221,0,U5938
3222,0,U7696
3223,1,U706
3224,1,U33
3225,0,U4390
3226,1,U7813
3227,1,U3693
3228,0,U4544
3229,1,U10155
3230,1,U9592
3231,0,U5573
3232,1,U2264
3233,1,U3971
3234,0,U3063
3235,1,U10213
3236,1,U7258
3237,0,U2787
3238,1,U6016
3239,1,U4249
3240,0,U3891
3241,1,U5910
3242,1,U7595
3243,0,U9580
